schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,46,2026-08-21T15:15:07.106,1787296507.106729031,NAVIGATING,map,base_link,3.091872,-2.454815,1.380019,2.694219,-0.794667,map,2.694219,-0.794667,1.554624,0.705240,1.707109,0.425877,548,90,0,1.582170,0.999284,0.432985,0.599571,0.346388,,,off,policy_direct_scale,0.599571,0.346388,0.599571,0.346388,nan,nan,0,0,off,off
3,47,2026-08-21T15:15:07.707,1787296507.707464457,NAVIGATING,map,base_link,3.087207,-2.459298,1.379099,2.694219,-0.794667,map,2.694219,-0.794667,1.559264,0.702943,1.710390,0.423533,548,90,0,1.597282,0.999285,0.424660,0.599571,0.339728,,,off,policy_direct_scale,0.599571,0.339728,0.599571,0.339728,nan,nan,0,0,off,off
3,48,2026-08-21T15:15:08.306,1787296508.306901932,NAVIGATING,map,base_link,3.090677,-2.459121,1.379338,2.694219,-0.794667,map,2.694219,-0.794667,1.558599,0.705944,1.711019,0.425292,548,90,0,1.580598,0.999280,0.429068,0.599568,0.343254,,,off,policy_direct_scale,0.599568,0.343254,0.599568,0.343254,nan,nan,0,0,off,off
3,49,2026-08-21T15:15:08.906,1787296508.906580687,NAVIGATING,map,base_link,3.090625,-2.457016,1.379289,2.694219,-0.794667,map,2.694219,-0.794667,1.556507,0.705568,1.708959,0.425597,548,90,0,1.583655,0.999277,0.431258,0.599566,0.345006,,,off,policy_direct_scale,0.599566,0.345006,0.599566,0.345006,nan,nan,0,0,off,off
3,50,2026-08-21T15:15:09.506,1787296509.506379843,NAVIGATING,map,base_link,3.090836,-2.458737,1.376444,2.694219,-0.794667,map,2.694219,-0.794667,1.556141,0.710534,1.710682,0.428329,548,90,0,1.592974,0.999278,0.437916,0.599567,0.350333,,,off,policy_direct_scale,0.599567,0.350333,0.599567,0.350333,nan,nan,0,0,off,off
3,51,2026-08-21T15:15:10.106,1787296510.106635571,NAVIGATING,map,base_link,3.084487,-2.459168,1.378719,2.694219,-0.794667,map,2.694219,-0.794667,1.559389,0.700841,1.709641,0.422382,548,90,0,1.590566,0.999277,0.422939,0.599566,0.338351,,,off,policy_direct_scale,0.599566,0.338351,0.599566,0.338351,nan,nan,0,0,off,off
3,52,2026-08-21T15:15:10.706,1787296510.706267595,NAVIGATING,map,base_link,3.090262,-2.458699,1.378661,2.694219,-0.794667,map,2.694219,-0.794667,1.557785,0.706511,1.710512,0.425790,548,90,0,1.581398,0.999277,0.431057,0.599566,0.344845,,,off,policy_direct_scale,0.599566,0.344845,0.599566,0.344845,nan,nan,0,0,off,off
3,53,2026-08-21T15:15:11.310,1787296511.310155630,NAVIGATING,map,base_link,3.094623,-2.455580,1.380819,2.694219,-0.794667,map,2.694219,-0.794667,1.555419,0.706842,1.708495,0.426539,548,90,0,1.595863,0.999283,0.434086,0.599570,0.347269,,,off,policy_direct_scale,0.599570,0.347269,0.599570,0.347269,nan,nan,0,0,off,off
3,54,2026-08-21T15:15:11.906,1787296511.906678200,NAVIGATING,map,base_link,3.089262,-2.456037,1.378287,2.694219,-0.794667,map,2.694219,-0.794667,1.555099,0.705603,1.707691,0.425956,548,90,0,1.598339,0.999282,0.432446,0.599569,0.345957,,,off,policy_direct_scale,0.599569,0.345957,0.599569,0.345957,nan,nan,0,0,off,off
3,55,2026-08-21T15:15:12.510,1787296512.510271788,NAVIGATING,map,base_link,3.086860,-2.453755,1.378646,2.694219,-0.794667,map,2.694219,-0.794667,1.553571,0.702250,1.704916,0.424535,548,90,0,1.582029,0.999279,0.428534,0.599567,0.342827,,,off,policy_direct_scale,0.599567,0.342827,0.599567,0.342827,nan,nan,0,0,off,off
3,56,2026-08-21T15:15:13.106,1787296513.106794357,NAVIGATING,map,base_link,3.082721,-2.454161,1.377670,2.694219,-0.794667,map,2.694219,-0.794667,1.554078,0.699782,1.704363,0.423093,548,90,0,1.586272,0.999283,0.422880,0.599570,0.338304,,,off,policy_direct_scale,0.599570,0.338304,0.599570,0.338304,nan,nan,0,0,off,off
3,57,2026-08-21T15:15:13.706,1787296513.706674099,NAVIGATING,map,base_link,3.082113,-2.455458,1.377022,2.694219,-0.794667,map,2.694219,-0.794667,1.555014,0.700442,1.705487,0.423220,548,90,0,1.573737,0.999281,0.426042,0.599569,0.340834,,,off,policy_direct_scale,0.599569,0.340834,0.599569,0.340834,nan,nan,0,0,off,off
