family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
affine,d_opt,1012,119,d_opt,0.4821424428373575,-0.42429232597351074,1.049532308243215,0.26843017812416403,0.26843017812416403,0.0,0.006846512938244234,0.0001712480929077774,-7.028811899048283,0.9536307961504812,0.10643099375203811
affine,d_opt,1012,120,d_opt,0.7555772252380848,0.36983782332390547,0.5330459363758564,0.2675004579270786,0.2675004579270786,0.0,0.006501919434303186,0.00017030392345350695,-7.039208296823301,0.9545056867891514,0.1064019547512558
affine,d_opt,1012,121,d_opt,0.7064228057861328,-0.4033273160457611,-0.6031244024634361,0.26438079929839503,0.26438079929839503,0.0,0.0064786926486173095,0.00016941374834408184,-7.035480894498123,0.9545056867891514,0.1063746368788805
affine,d_opt,1012,122,d_opt,0.5742992460727692,-0.0327353635802865,-1.453157619573176,0.25920099415086634,0.25920099415086634,0.0,0.006049344515319352,0.00016839167838702626,-7.045426827143125,0.9536307961504812,0.10634818878666645
affine,d_opt,1012,123,d_opt,0.48825682885944843,0.10327036119997501,-0.5109860077500343,0.258280199858429,0.258280199858429,0.0,0.0061866265398388895,0.00016228956444737058,-7.053443554487305,0.9553805774278216,0.10631027207715815
affine,d_opt,1012,124,d_opt,-0.40389565005898476,-0.06848449073731899,0.35700518544763327,0.2542657605516383,0.2542657605516383,0.0,0.006249378897922354,0.00016096542853240265,-7.053171713853767,0.9553805774278216,0.10627268954009263
affine,d_opt,1012,125,d_opt,-0.3407992571592331,0.43113541416823864,-0.1800987459719181,0.2504066124051244,0.2504066124051244,0.0,0.0063721123929826136,0.00016052473848547204,-7.047682357306642,0.9553805774278216,0.10624431132687287
affine,d_opt,1012,126,d_opt,-0.1123744547367096,-0.17368007823824883,-1.2403444172814488,0.24885653516690467,0.24885653516690467,0.0,0.006340981899296584,0.00016004461675325283,-7.047338734578128,0.9553805774278216,0.10621411565535041
affine,d_opt,1012,127,d_opt,-0.7804158125072718,-0.0794506287202239,1.0357979759573936,0.24717613913125586,0.24717613913125586,0.0,0.006267133815789694,0.00015946032452378436,-7.0445922011702224,0.9553805774278216,0.10618762389062879
affine,d_opt,1012,128,d_opt,0.2229145858436823,0.36067162174731493,-0.4303880939260125,0.24085955894993885,0.24085955894993885,0.0,0.006579316016921295,0.0001566562979329514,-7.041991139610646,0.9562554680664916,0.10615726684150394
affine,d_opt,1012,129,d_opt,-0.6846305597573519,0.4244334250688553,0.07741811033338308,0.24038863876467131,0.24038863876467131,0.0,0.006591744847054529,0.00015639243273357707,-7.043673378807784,0.9562554680664916,0.10613321635731289
affine,d_opt,1012,130,d_opt,1.0,0.0,0.0,0.2387558171766077,0.2387558171766077,0.0,0.0070366318759735366,0.00015427180102926095,-7.029680498415597,0.9545056867891514,0.1061088057520696
affine,d_opt,1012,131,d_opt,0.09098468162119389,0.25622421968728304,1.3176866685971618,0.23641076708990988,0.23641076708990988,0.0,0.007226846988551538,0.00015301556415146138,-7.0234259854012135,0.9545056867891514,0.10608255998724977
affine,d_opt,1012,132,d_opt,-1.0,0.0,0.0,0.23461335208719938,0.23461335208719938,0.0,0.007028517477469896,0.00015213639913459553,-7.017771972129463,0.9545056867891514,0.10605849147798518
affine,d_opt,1012,133,d_opt,-0.634421581402421,0.2958583338186145,-1.2437444189563394,0.23360584393135375,0.23360584393135375,0.0,0.006940573965788046,0.00015191237941300468,-7.023129206067383,0.9553805774278216,0.1060381924816751
affine,d_opt,1012,134,d_opt,-0.10680174082517624,0.35363453440368176,0.32530804350972176,0.23156484240839303,0.23156484240839303,0.0,0.0069508932511522774,0.0001513130791856973,-7.019171453288194,0.9562554680664916,0.10601120555117013
affine,d_opt,1012,135,d_opt,0.6005257368087769,0.3497645240277052,-1.1563237756490707,0.2299753913799902,0.2299753913799902,0.0,0.007034245826457639,0.00015095966301609254,-7.0134222753837,0.9562554680664916,0.10598941900257737
affine,d_opt,1012,136,d_opt,0.05429126136004925,-0.4628124637529254,0.7803498236462474,0.2298350314194763,0.2298350314194763,0.0,0.007265881416231613,0.00015051240893385368,-7.0069465429797475,0.9562554680664916,0.10596573662357604
affine,d_opt,1012,137,d_opt,0.3996989633888006,-0.17777851782739162,-0.29868609085679054,0.22706340041190104,0.22706340041190104,0.0,0.007089375271987164,0.00014711552145238828,-7.0096065053178975,0.9545056867891514,0.10593657869174161
affine,d_opt,1012,138,d_opt,0.39618959091603756,0.056818705052137375,0.33322402462363243,0.2230394411745028,0.2230394411745028,0.0,0.007315990131813342,0.00014363017088125663,-6.97217715089149,0.952755905511811,0.10590757579518094
affine,d_opt,1012,139,d_opt,-0.14903168752789497,-0.008971123956143856,1.1991565441712737,0.2209384524074407,0.2209384524074407,0.0,0.007380443899134816,0.00014353722527605357,-6.971847746689468,0.952755905511811,0.10588335436406666
affine,d_opt,1012,140,d_opt,0.6673756651580334,0.02083904668688774,-1.3897458063438535,0.21947475614131623,0.21947475614131623,0.0,0.00724695874863293,0.00014279066853158857,-6.974540915633231,0.9510061242344707,0.10586454686921525
affine,d_opt,1012,141,d_opt,0.9454449340701103,0.009554789401590824,0.671247853897512,0.2178438835436477,0.2178438835436477,0.0,0.007318649217856861,0.00014168835814472474,-6.9787222161713895,0.9518810148731408,0.10584379490236262
affine,d_opt,1012,142,d_opt,-0.4152711443603039,-0.21317717339843512,-1.3454529354348779,0.21709373618140002,0.21709373618140002,0.0,0.007258782449541314,0.0001413271729802697,-6.983986206274785,0.9510061242344707,0.10582103953802653
affine,d_opt,1012,143,d_opt,-0.8024919126182795,0.2724239155650139,0.8298188662156463,0.21370959957811142,0.21370959957811142,0.0,0.007228972142958277,0.00014117348850161337,-6.985687634285826,0.9518810148731408,0.10579968968128194
affine,d_opt,1012,144,d_opt,-0.2117227241396904,-0.3918088376522064,0.8683443032205105,0.21302303178247495,0.21302303178247495,0.0,0.007201809525636422,0.00014088504132283382,-6.991162912113132,0.9518810148731408,0.10577780755174311
affine,d_opt,1012,145,d_opt,0.8213807791471481,-0.10794861242175102,-0.048599244095385075,0.20984849592349336,0.20984849592349336,0.0,0.007453910200591268,0.00013900542071098616,-6.963781583959338,0.9510061242344707,0.10575659271891717
affine,d_opt,1012,146,d_opt,0.2605252768844366,0.381508263759315,0.9737837864086032,0.20878685785730955,0.20878685785730955,0.0,0.007172665624534088,0.0001383254592389029,-6.963195930915334,0.9536307961504812,0.1057351658814395
affine,d_opt,1012,147,d_opt,-0.76939875818789,0.216303794644773,-1.0950101092457771,0.20790123923973902,0.20790123923973902,0.0,0.007174386595586672,0.00013811741039048336,-6.963147861754092,0.952755905511811,0.10571734536153644
affine,d_opt,1012,148,d_opt,-0.2780015282332897,0.03260189201682806,-0.4111141646280885,0.20665940694187723,0.20665940694187723,0.0,0.007094188976449122,0.0001367103630086086,-6.978788574726799,0.9545056867891514,0.10569110192797508
affine,d_opt,1012,149,d_opt,0.4198023658245802,-0.04138284828513861,1.3801514245569706,0.20593038641216693,0.20593038641216693,0.0,0.00692053891797595,0.0001356413373167012,-6.9741481148474005,0.9545056867891514,0.10567063280215097
affine,d_opt,1012,150,d_opt,0.3620725516229868,-0.014637396670877934,0.26919371634721756,0.20333713882209847,0.20333713882209847,0.0,0.007846336139534803,0.00013309619871899734,-6.922131545069904,0.9545056867891514,0.10564655084808004
affine,d_opt,1012,151,d_opt,0.0,-0.5,0.0,0.20305989714453146,0.20305989714453146,0.0,0.007923862045102887,0.00013286375616011515,-6.920151906680766,0.9545056867891514,0.10562777987099399
affine,d_opt,1012,152,d_opt,0.6135522201657295,0.04862803407013416,-0.2538777971640229,0.20006816959033802,0.20006816959033802,0.0,0.008007506000310095,0.00012944885658919438,-6.917096528937348,0.9545056867891514,0.10560549470573573
affine,d_opt,1012,153,d_opt,-0.8259447570890188,-0.15491215512156487,0.0373382605612278,0.19981088285191845,0.19981088285191845,0.0,0.007915246881488812,0.00012885084925336394,-6.914788461312479,0.9545056867891514,0.10558453681345784
