family,method,seed,budget,distribution,rmse
heteroscedastic,active_no_task,1003,30,broad_uniform,0.02340246070623153
heteroscedastic,active_no_task,1004,18,declared,0.047306529135021536
heteroscedastic,active_no_task,1004,18,forward_heavy,0.047266482010458764
heteroscedastic,active_no_task,1004,18,left_heavy,0.03313339268994863
heteroscedastic,active_no_task,1004,18,right_heavy,0.05887301109583758
heteroscedastic,active_no_task,1004,18,broad_uniform,0.0472337274234282
heteroscedastic,active_no_task,1004,24,declared,0.033040158450244016
heteroscedastic,active_no_task,1004,24,forward_heavy,0.033804338576616286
heteroscedastic,active_no_task,1004,24,left_heavy,0.034142022083523925
heteroscedastic,active_no_task,1004,24,right_heavy,0.029227188003366926
heteroscedastic,active_no_task,1004,24,broad_uniform,0.03611060912217985
heteroscedastic,active_no_task,1004,30,declared,0.015618540726509283
heteroscedastic,active_no_task,1004,30,forward_heavy,0.015355669338059295
heteroscedastic,active_no_task,1004,30,left_heavy,0.01731151848136277
heteroscedastic,active_no_task,1004,30,right_heavy,0.014481508412027078
heteroscedastic,active_no_task,1004,30,broad_uniform,0.025314040376371767
heteroscedastic,active_no_task,1005,18,declared,0.030480294094969926
heteroscedastic,active_no_task,1005,18,forward_heavy,0.031323082901082155
heteroscedastic,active_no_task,1005,18,left_heavy,0.029268809549861066
heteroscedastic,active_no_task,1005,18,right_heavy,0.029063936781420774
heteroscedastic,active_no_task,1005,18,broad_uniform,0.04219323729457022
heteroscedastic,active_no_task,1005,24,declared,0.027269950224014627
heteroscedastic,active_no_task,1005,24,forward_heavy,0.02767396881542638
heteroscedastic,active_no_task,1005,24,left_heavy,0.025466528752204665
heteroscedastic,active_no_task,1005,24,right_heavy,0.027861536648903788
heteroscedastic,active_no_task,1005,24,broad_uniform,0.03477893083423405
heteroscedastic,active_no_task,1005,30,declared,0.017002333527257066
heteroscedastic,active_no_task,1005,30,forward_heavy,0.014801689123437583
heteroscedastic,active_no_task,1005,30,left_heavy,0.023690904140184318
heteroscedastic,active_no_task,1005,30,right_heavy,0.014689467285454838
heteroscedastic,active_no_task,1005,30,broad_uniform,0.025388288703915064
heteroscedastic,active_no_task,1006,18,declared,0.03239934111840489
heteroscedastic,active_no_task,1006,18,forward_heavy,0.03128408843226607
heteroscedastic,active_no_task,1006,18,left_heavy,0.03546457521927351
heteroscedastic,active_no_task,1006,18,right_heavy,0.03237405076312169
heteroscedastic,active_no_task,1006,18,broad_uniform,0.04618847188472068
heteroscedastic,active_no_task,1006,24,declared,0.030513205251910733
heteroscedastic,active_no_task,1006,24,forward_heavy,0.028098320386545708
heteroscedastic,active_no_task,1006,24,left_heavy,0.03811874532928099
heteroscedastic,active_no_task,1006,24,right_heavy,0.028516215094189643
heteroscedastic,active_no_task,1006,24,broad_uniform,0.029332026098567224
heteroscedastic,active_no_task,1006,30,declared,0.02867024186016086
heteroscedastic,active_no_task,1006,30,forward_heavy,0.0266460533697317
heteroscedastic,active_no_task,1006,30,left_heavy,0.03684963876743306
heteroscedastic,active_no_task,1006,30,right_heavy,0.024444230355775604
heteroscedastic,active_no_task,1006,30,broad_uniform,0.026737464194757157
heteroscedastic,active_no_task,1007,18,declared,0.041069335077903245
heteroscedastic,active_no_task,1007,18,forward_heavy,0.04066672863687661
heteroscedastic,active_no_task,1007,18,left_heavy,0.04436565750785735
heteroscedastic,active_no_task,1007,18,right_heavy,0.038578450436660985
heteroscedastic,active_no_task,1007,18,broad_uniform,0.04782252254444032
heteroscedastic,active_no_task,1007,24,declared,0.03924292613586284
heteroscedastic,active_no_task,1007,24,forward_heavy,0.03590356894961789
heteroscedastic,active_no_task,1007,24,left_heavy,0.04857858598623504
heteroscedastic,active_no_task,1007,24,right_heavy,0.03799532867493131
heteroscedastic,active_no_task,1007,24,broad_uniform,0.04465954081735312
heteroscedastic,active_no_task,1007,30,declared,0.03409639851138461
heteroscedastic,active_no_task,1007,30,forward_heavy,0.0343252718129405
heteroscedastic,active_no_task,1007,30,left_heavy,0.03944594759703292
heteroscedastic,active_no_task,1007,30,right_heavy,0.026348547307293406
heteroscedastic,active_no_task,1007,30,broad_uniform,0.03492200679072602
heteroscedastic,active_no_task,1008,18,declared,0.03063103905786081
heteroscedastic,active_no_task,1008,18,forward_heavy,0.0326739396771049
heteroscedastic,active_no_task,1008,18,left_heavy,0.02351862863350388
heteroscedastic,active_no_task,1008,18,right_heavy,0.030789973718261608
heteroscedastic,active_no_task,1008,18,broad_uniform,0.0374025208763825
heteroscedastic,active_no_task,1008,24,declared,0.026983947289347363
heteroscedastic,active_no_task,1008,24,forward_heavy,0.02871594868149777
heteroscedastic,active_no_task,1008,24,left_heavy,0.019385334733473373
heteroscedastic,active_no_task,1008,24,right_heavy,0.028369242374390397
heteroscedastic,active_no_task,1008,24,broad_uniform,0.03152386542810032
heteroscedastic,active_no_task,1008,30,declared,0.025997905993430447
heteroscedastic,active_no_task,1008,30,forward_heavy,0.028426024357682753
heteroscedastic,active_no_task,1008,30,left_heavy,0.019643432998441394
heteroscedastic,active_no_task,1008,30,right_heavy,0.023988071692308027
heteroscedastic,active_no_task,1008,30,broad_uniform,0.028184255920103044
heteroscedastic,active_no_task,1009,18,declared,0.022977881813288668
heteroscedastic,active_no_task,1009,18,forward_heavy,0.022033328092870105
heteroscedastic,active_no_task,1009,18,left_heavy,0.025111295694578963
heteroscedastic,active_no_task,1009,18,right_heavy,0.023460581844114422
heteroscedastic,active_no_task,1009,18,broad_uniform,0.03775786739450615
heteroscedastic,active_no_task,1009,24,declared,0.030917534076992877
heteroscedastic,active_no_task,1009,24,forward_heavy,0.031613857154043155
heteroscedastic,active_no_task,1009,24,left_heavy,0.031461344994998
heteroscedastic,active_no_task,1009,24,right_heavy,0.028011468089611424
heteroscedastic,active_no_task,1009,24,broad_uniform,0.029964301386554076
heteroscedastic,active_no_task,1009,30,declared,0.030837453085440083
heteroscedastic,active_no_task,1009,30,forward_heavy,0.031482843090327596
heteroscedastic,active_no_task,1009,30,left_heavy,0.032869085927042935
heteroscedastic,active_no_task,1009,30,right_heavy,0.026231692350021887
heteroscedastic,active_no_task,1009,30,broad_uniform,0.031650658525146036
heteroscedastic,active_no_task,1010,18,declared,0.030976014932873053
heteroscedastic,active_no_task,1010,18,forward_heavy,0.030221704548169703
heteroscedastic,active_no_task,1010,18,left_heavy,0.0327897270395054
heteroscedastic,active_no_task,1010,18,right_heavy,0.031293895874193255
heteroscedastic,active_no_task,1010,18,broad_uniform,0.031109266158593357
heteroscedastic,active_no_task,1010,24,declared,0.025785255345533952
heteroscedastic,active_no_task,1010,24,forward_heavy,0.024838985006293997
heteroscedastic,active_no_task,1010,24,left_heavy,0.0291481542790337
heteroscedastic,active_no_task,1010,24,right_heavy,0.024826841457534547
heteroscedastic,active_no_task,1010,24,broad_uniform,0.026324816965437817
heteroscedastic,active_no_task,1010,30,declared,0.023345681147053
heteroscedastic,active_no_task,1010,30,forward_heavy,0.022370376706955415
heteroscedastic,active_no_task,1010,30,left_heavy,0.028565821679030372
heteroscedastic,active_no_task,1010,30,right_heavy,0.019854546166518224
heteroscedastic,active_no_task,1010,30,broad_uniform,0.024889111492362472
heteroscedastic,active_no_task,1011,18,declared,0.024308022661017756
heteroscedastic,active_no_task,1011,18,forward_heavy,0.02424577071504444
heteroscedastic,active_no_task,1011,18,left_heavy,0.02775626639356912
heteroscedastic,active_no_task,1011,18,right_heavy,0.020216616742582794
heteroscedastic,active_no_task,1011,18,broad_uniform,0.036077191464098934
heteroscedastic,active_no_task,1011,24,declared,0.02767665857162521
heteroscedastic,active_no_task,1011,24,forward_heavy,0.02723891561111403
heteroscedastic,active_no_task,1011,24,left_heavy,0.02886532259284272
heteroscedastic,active_no_task,1011,24,right_heavy,0.027728231463456654
heteroscedastic,active_no_task,1011,24,broad_uniform,0.028914811434490612
heteroscedastic,active_no_task,1011,30,declared,0.023917601862972603
heteroscedastic,active_no_task,1011,30,forward_heavy,0.02577248980038597
heteroscedastic,active_no_task,1011,30,left_heavy,0.02375399107570393
heteroscedastic,active_no_task,1011,30,right_heavy,0.017160432757937587
heteroscedastic,active_no_task,1011,30,broad_uniform,0.023048335320891334
heteroscedastic,active_no_task,1012,18,declared,0.024813313025939573
heteroscedastic,active_no_task,1012,18,forward_heavy,0.024635529636253137
heteroscedastic,active_no_task,1012,18,left_heavy,0.024274814739997864
heteroscedastic,active_no_task,1012,18,right_heavy,0.02590698423914316
heteroscedastic,active_no_task,1012,18,broad_uniform,0.04130812894128854
heteroscedastic,active_no_task,1012,24,declared,0.02673083470231253
heteroscedastic,active_no_task,1012,24,forward_heavy,0.027225925197307925
heteroscedastic,active_no_task,1012,24,left_heavy,0.02630589267353972
heteroscedastic,active_no_task,1012,24,right_heavy,0.025607088064653
heteroscedastic,active_no_task,1012,24,broad_uniform,0.03408720595588384
heteroscedastic,active_no_task,1012,30,declared,0.018953629421661056
heteroscedastic,active_no_task,1012,30,forward_heavy,0.01952487996143893
heteroscedastic,active_no_task,1012,30,left_heavy,0.018343561493134642
heteroscedastic,active_no_task,1012,30,right_heavy,0.01775770067216011
heteroscedastic,active_no_task,1012,30,broad_uniform,0.024632616897514923
heteroscedastic,active_no_task,1013,18,declared,0.032866264069794746
heteroscedastic,active_no_task,1013,18,forward_heavy,0.03266348481007014
heteroscedastic,active_no_task,1013,18,left_heavy,0.025458197151911787
heteroscedastic,active_no_task,1013,18,right_heavy,0.03977929678843574
heteroscedastic,active_no_task,1013,18,broad_uniform,0.04403794514058694
heteroscedastic,active_no_task,1013,24,declared,0.02617163988405824
heteroscedastic,active_no_task,1013,24,forward_heavy,0.028056185630919654
heteroscedastic,active_no_task,1013,24,left_heavy,0.020726871744384184
heteroscedastic,active_no_task,1013,24,right_heavy,0.025306207321302572
heteroscedastic,active_no_task,1013,24,broad_uniform,0.03047691338878022
heteroscedastic,active_no_task,1013,30,declared,0.021395247032482446
heteroscedastic,active_no_task,1013,30,forward_heavy,0.022337012275440975
heteroscedastic,active_no_task,1013,30,left_heavy,0.017407417248770738
heteroscedastic,active_no_task,1013,30,right_heavy,0.02225083593814527
heteroscedastic,active_no_task,1013,30,broad_uniform,0.028427003539938205
heteroscedastic,active_no_task,1014,18,declared,0.026496035462436344
heteroscedastic,active_no_task,1014,18,forward_heavy,0.025608059246966318
heteroscedastic,active_no_task,1014,18,left_heavy,0.024423808710744344
heteroscedastic,active_no_task,1014,18,right_heavy,0.030953681008944474
heteroscedastic,active_no_task,1014,18,broad_uniform,0.040873300695257624
heteroscedastic,active_no_task,1014,24,declared,0.019327859984095145
heteroscedastic,active_no_task,1014,24,forward_heavy,0.019202106446561645
heteroscedastic,active_no_task,1014,24,left_heavy,0.01916685899002847
heteroscedastic,active_no_task,1014,24,right_heavy,0.019879832400376773
heteroscedastic,active_no_task,1014,24,broad_uniform,0.028251772089389424
heteroscedastic,active_no_task,1014,30,declared,0.022176608243951235
heteroscedastic,active_no_task,1014,30,forward_heavy,0.022951933088567654
heteroscedastic,active_no_task,1014,30,left_heavy,0.02182672160624843
heteroscedastic,active_no_task,1014,30,right_heavy,0.019992452908566962
heteroscedastic,active_no_task,1014,30,broad_uniform,0.026485086944904243
heteroscedastic,active_no_task,1015,18,declared,0.04934028386695661
heteroscedastic,active_no_task,1015,18,forward_heavy,0.05055338463831971
heteroscedastic,active_no_task,1015,18,left_heavy,0.04393680317811976
heteroscedastic,active_no_task,1015,18,right_heavy,0.05095420034336163
heteroscedastic,active_no_task,1015,18,broad_uniform,0.05264205775605999
heteroscedastic,active_no_task,1015,24,declared,0.04300289905195929
heteroscedastic,active_no_task,1015,24,forward_heavy,0.04409849598270764
heteroscedastic,active_no_task,1015,24,left_heavy,0.03962340899820589
heteroscedastic,active_no_task,1015,24,right_heavy,0.04302521933273455
heteroscedastic,active_no_task,1015,24,broad_uniform,0.04349218022682456
heteroscedastic,active_no_task,1015,30,declared,0.030491880457057727
heteroscedastic,active_no_task,1015,30,forward_heavy,0.03052448952203165
heteroscedastic,active_no_task,1015,30,left_heavy,0.03111619794187642
heteroscedastic,active_no_task,1015,30,right_heavy,0.029707681596080365
heteroscedastic,active_no_task,1015,30,broad_uniform,0.0334035740512625
heteroscedastic,active_no_task,1016,18,declared,0.03115816132614576
heteroscedastic,active_no_task,1016,18,forward_heavy,0.03187136150308453
heteroscedastic,active_no_task,1016,18,left_heavy,0.025384483557885477
heteroscedastic,active_no_task,1016,18,right_heavy,0.03434676972898895
heteroscedastic,active_no_task,1016,18,broad_uniform,0.037918034999450685
heteroscedastic,active_no_task,1016,24,declared,0.028701874015457145
heteroscedastic,active_no_task,1016,24,forward_heavy,0.030470279349166636
heteroscedastic,active_no_task,1016,24,left_heavy,0.02711746439254149
heteroscedastic,active_no_task,1016,24,right_heavy,0.024363529006592752
heteroscedastic,active_no_task,1016,24,broad_uniform,0.032039925750308486
heteroscedastic,active_no_task,1016,30,declared,0.03142443052165789
heteroscedastic,active_no_task,1016,30,forward_heavy,0.03130220196424661
heteroscedastic,active_no_task,1016,30,left_heavy,0.03555952019346777
heteroscedastic,active_no_task,1016,30,right_heavy,0.026753636006827907
heteroscedastic,active_no_task,1016,30,broad_uniform,0.02720679230969801
heteroscedastic,active_no_task,1017,18,declared,0.028226644742136365
heteroscedastic,active_no_task,1017,18,forward_heavy,0.028340697762991567
heteroscedastic,active_no_task,1017,18,left_heavy,0.028580429993724486
heteroscedastic,active_no_task,1017,18,right_heavy,0.02748252587706061
heteroscedastic,active_no_task,1017,18,broad_uniform,0.035311332520670376
heteroscedastic,active_no_task,1017,24,declared,0.030563729164487654
heteroscedastic,active_no_task,1017,24,forward_heavy,0.03061766292840228
heteroscedastic,active_no_task,1017,24,left_heavy,0.03367009939430814
heteroscedastic,active_no_task,1017,24,right_heavy,0.026664963493698852
heteroscedastic,active_no_task,1017,24,broad_uniform,0.030697780800921056
heteroscedastic,active_no_task,1017,30,declared,0.029115298413193148
heteroscedastic,active_no_task,1017,30,forward_heavy,0.02823062724524233
heteroscedastic,active_no_task,1017,30,left_heavy,0.035342125860284096
heteroscedastic,active_no_task,1017,30,right_heavy,0.024017486456203746
heteroscedastic,active_no_task,1017,30,broad_uniform,0.029209617445815312
heteroscedastic,active_no_task,1018,18,declared,0.0395269516116044
heteroscedastic,active_no_task,1018,18,forward_heavy,0.03971628823620966
heteroscedastic,active_no_task,1018,18,left_heavy,0.030805403051772012
heteroscedastic,active_no_task,1018,18,right_heavy,0.04658642714765983
heteroscedastic,active_no_task,1018,18,broad_uniform,0.060129460783061334
heteroscedastic,active_no_task,1018,24,declared,0.028256265738861943
heteroscedastic,active_no_task,1018,24,forward_heavy,0.030236901104458806
heteroscedastic,active_no_task,1018,24,left_heavy,0.02078896337744381
heteroscedastic,active_no_task,1018,24,right_heavy,0.028806297936379566
heteroscedastic,active_no_task,1018,24,broad_uniform,0.033850289147496625
heteroscedastic,active_no_task,1018,30,declared,0.019771131011399212
heteroscedastic,active_no_task,1018,30,forward_heavy,0.020912596169695073
heteroscedastic,active_no_task,1018,30,left_heavy,0.017989607880795677
heteroscedastic,active_no_task,1018,30,right_heavy,0.017850084624953636
heteroscedastic,active_no_task,1018,30,broad_uniform,0.025130157655333808
heteroscedastic,active_no_task,1019,18,declared,0.04025286727984179
heteroscedastic,active_no_task,1019,18,forward_heavy,0.03759261357196267
heteroscedastic,active_no_task,1019,18,left_heavy,0.051279310833604486
heteroscedastic,active_no_task,1019,18,right_heavy,0.03443592393691656
heteroscedastic,active_no_task,1019,18,broad_uniform,0.0507712251584736
heteroscedastic,active_no_task,1019,24,declared,0.026457213571498973
heteroscedastic,active_no_task,1019,24,forward_heavy,0.02364193192498447
heteroscedastic,active_no_task,1019,24,left_heavy,0.03134706826180815
heteroscedastic,active_no_task,1019,24,right_heavy,0.028912024627086145
heteroscedastic,active_no_task,1019,24,broad_uniform,0.03703995949254152
heteroscedastic,active_no_task,1019,30,declared,0.020888366475758556
heteroscedastic,active_no_task,1019,30,forward_heavy,0.017743163977854175
heteroscedastic,active_no_task,1019,30,left_heavy,0.029961837567499854
heteroscedastic,active_no_task,1019,30,right_heavy,0.017914921891954465
heteroscedastic,active_no_task,1019,30,broad_uniform,0.03127832675440623
heteroscedastic,active_no_task,1020,18,declared,0.0243771482553136
heteroscedastic,active_no_task,1020,18,forward_heavy,0.022699655640239576
heteroscedastic,active_no_task,1020,18,left_heavy,0.02039148947725523
heteroscedastic,active_no_task,1020,18,right_heavy,0.03208693074795919
heteroscedastic,active_no_task,1020,18,broad_uniform,0.040736960122324806
heteroscedastic,active_no_task,1020,24,declared,0.023276539948643527
heteroscedastic,active_no_task,1020,24,forward_heavy,0.024213997467059174
heteroscedastic,active_no_task,1020,24,left_heavy,0.016558131128275186
heteroscedastic,active_no_task,1020,24,right_heavy,0.026253333369884068
heteroscedastic,active_no_task,1020,24,broad_uniform,0.02939607680804526
heteroscedastic,active_no_task,1020,30,declared,0.019324560679109804
heteroscedastic,active_no_task,1020,30,forward_heavy,0.01981648095366757
heteroscedastic,active_no_task,1020,30,left_heavy,0.01767832312271789
heteroscedastic,active_no_task,1020,30,right_heavy,0.019460402177772156
heteroscedastic,active_no_task,1020,30,broad_uniform,0.025114790339890218
heteroscedastic,d_opt,1001,18,declared,0.02768992733781922
heteroscedastic,d_opt,1001,18,forward_heavy,0.02739940228087245
heteroscedastic,d_opt,1001,18,left_heavy,0.021301115204774543
heteroscedastic,d_opt,1001,18,right_heavy,0.03391629383080047
heteroscedastic,d_opt,1001,18,broad_uniform,0.04598323672669699
heteroscedastic,d_opt,1001,24,declared,0.0266432476790861
heteroscedastic,d_opt,1001,24,forward_heavy,0.02863543354013611
heteroscedastic,d_opt,1001,24,left_heavy,0.02318898751865295
heteroscedastic,d_opt,1001,24,right_heavy,0.02349310963076736
heteroscedastic,d_opt,1001,24,broad_uniform,0.02836605529029091
heteroscedastic,d_opt,1001,30,declared,0.027821276898401623
heteroscedastic,d_opt,1001,30,forward_heavy,0.030148879895243737
heteroscedastic,d_opt,1001,30,left_heavy,0.02262087474933815
heteroscedastic,d_opt,1001,30,right_heavy,0.02520642690513148
heteroscedastic,d_opt,1001,30,broad_uniform,0.025985135782176823
heteroscedastic,d_opt,1002,18,declared,0.041344648516048646
heteroscedastic,d_opt,1002,18,forward_heavy,0.0444404407466765
heteroscedastic,d_opt,1002,18,left_heavy,0.03923320211101929
heteroscedastic,d_opt,1002,18,right_heavy,0.03266715984285427
heteroscedastic,d_opt,1002,18,broad_uniform,0.03757885803732466
heteroscedastic,d_opt,1002,24,declared,0.02983511465892532
heteroscedastic,d_opt,1002,24,forward_heavy,0.03185664248339909
heteroscedastic,d_opt,1002,24,left_heavy,0.025062780395038294
heteroscedastic,d_opt,1002,24,right_heavy,0.0279790006425507
heteroscedastic,d_opt,1002,24,broad_uniform,0.02989655251380422
heteroscedastic,d_opt,1002,30,declared,0.025439007566557786
heteroscedastic,d_opt,1002,30,forward_heavy,0.02708953117634166
heteroscedastic,d_opt,1002,30,left_heavy,0.018853384578533798
heteroscedastic,d_opt,1002,30,right_heavy,0.0262569817997619
heteroscedastic,d_opt,1002,30,broad_uniform,0.024658278956866793
heteroscedastic,d_opt,1003,18,declared,0.03645967758888148
heteroscedastic,d_opt,1003,18,forward_heavy,0.03613760590502984
heteroscedastic,d_opt,1003,18,left_heavy,0.03833667014215734
heteroscedastic,d_opt,1003,18,right_heavy,0.035384269841956514
heteroscedastic,d_opt,1003,18,broad_uniform,0.04149195824836931
heteroscedastic,d_opt,1003,24,declared,0.021369885999266133
heteroscedastic,d_opt,1003,24,forward_heavy,0.020270983463508276
heteroscedastic,d_opt,1003,24,left_heavy,0.02663069534602531
heteroscedastic,d_opt,1003,24,right_heavy,0.01814356710862196
heteroscedastic,d_opt,1003,24,broad_uniform,0.028582043153048055
heteroscedastic,d_opt,1003,30,declared,0.01787573611511327
heteroscedastic,d_opt,1003,30,forward_heavy,0.017021822100763518
heteroscedastic,d_opt,1003,30,left_heavy,0.02185923698984527
heteroscedastic,d_opt,1003,30,right_heavy,0.015591613522937298
heteroscedastic,d_opt,1003,30,broad_uniform,0.024001083333006327
heteroscedastic,d_opt,1004,18,declared,0.023934978974334303
heteroscedastic,d_opt,1004,18,forward_heavy,0.0236479591763856
heteroscedastic,d_opt,1004,18,left_heavy,0.019382081568279006
heteroscedastic,d_opt,1004,18,right_heavy,0.028734310961033217
heteroscedastic,d_opt,1004,18,broad_uniform,0.03588742686538977
heteroscedastic,d_opt,1004,24,declared,0.014783727453772886
heteroscedastic,d_opt,1004,24,forward_heavy,0.01569803355625416
heteroscedastic,d_opt,1004,24,left_heavy,0.011467430725670507
heteroscedastic,d_opt,1004,24,right_heavy,0.014999807701818534
heteroscedastic,d_opt,1004,24,broad_uniform,0.028713326903910156
heteroscedastic,d_opt,1004,30,declared,0.014951529832312736
heteroscedastic,d_opt,1004,30,forward_heavy,0.015389490090968521
heteroscedastic,d_opt,1004,30,left_heavy,0.014157372823669445
heteroscedastic,d_opt,1004,30,right_heavy,0.014387313534980701
heteroscedastic,d_opt,1004,30,broad_uniform,0.022091284046224027
heteroscedastic,d_opt,1005,18,declared,0.024601781602304133
heteroscedastic,d_opt,1005,18,forward_heavy,0.02278718161419661
heteroscedastic,d_opt,1005,18,left_heavy,0.02783022513924467
heteroscedastic,d_opt,1005,18,right_heavy,0.026294066157159596
heteroscedastic,d_opt,1005,18,broad_uniform,0.032477296427875654
heteroscedastic,d_opt,1005,24,declared,0.02279040058194363
heteroscedastic,d_opt,1005,24,forward_heavy,0.02040433498433881
heteroscedastic,d_opt,1005,24,left_heavy,0.025753621724297942
heteroscedastic,d_opt,1005,24,right_heavy,0.02618434419239625
heteroscedastic,d_opt,1005,24,broad_uniform,0.025572800766546798
heteroscedastic,d_opt,1005,30,declared,0.026960254178220993
heteroscedastic,d_opt,1005,30,forward_heavy,0.023202806626104577
heteroscedastic,d_opt,1005,30,left_heavy,0.030971297630031466
heteroscedastic,d_opt,1005,30,right_heavy,0.03261266324831962
heteroscedastic,d_opt,1005,30,broad_uniform,0.025142835436480614
heteroscedastic,d_opt,1006,18,declared,0.032998932433818885
heteroscedastic,d_opt,1006,18,forward_heavy,0.030677550175629113
heteroscedastic,d_opt,1006,18,left_heavy,0.03382819466791858
heteroscedastic,d_opt,1006,18,right_heavy,0.03857857134596146
heteroscedastic,d_opt,1006,18,broad_uniform,0.03827342824040895
heteroscedastic,d_opt,1006,24,declared,0.033162131957589776
heteroscedastic,d_opt,1006,24,forward_heavy,0.03495882046487513
heteroscedastic,d_opt,1006,24,left_heavy,0.024082461644850412
heteroscedastic,d_opt,1006,24,right_heavy,0.03570198745464842
heteroscedastic,d_opt,1006,24,broad_uniform,0.033013738353344965
heteroscedastic,d_opt,1006,30,declared,0.027595772131437254
heteroscedastic,d_opt,1006,30,forward_heavy,0.027976210749169842
heteroscedastic,d_opt,1006,30,left_heavy,0.020822772960792126
heteroscedastic,d_opt,1006,30,right_heavy,0.032339326977196506
heteroscedastic,d_opt,1006,30,broad_uniform,0.02493142963230326
heteroscedastic,d_opt,1007,18,declared,0.04282720872704573
heteroscedastic,d_opt,1007,18,forward_heavy,0.04639531511939617
heteroscedastic,d_opt,1007,18,left_heavy,0.03096404199600122
heteroscedastic,d_opt,1007,18,right_heavy,0.04219794666307016
heteroscedastic,d_opt,1007,18,broad_uniform,0.03870261875319317
heteroscedastic,d_opt,1007,24,declared,0.03655065291236017
heteroscedastic,d_opt,1007,24,forward_heavy,0.034561857142949556
heteroscedastic,d_opt,1007,24,left_heavy,0.03251901454280132
heteroscedastic,d_opt,1007,24,right_heavy,0.04551628153943778
heteroscedastic,d_opt,1007,24,broad_uniform,0.03381153764032253
heteroscedastic,d_opt,1007,30,declared,0.037283790533192904
heteroscedastic,d_opt,1007,30,forward_heavy,0.03789115725972917
heteroscedastic,d_opt,1007,30,left_heavy,0.027049578197703754
heteroscedastic,d_opt,1007,30,right_heavy,0.04416916388620831
heteroscedastic,d_opt,1007,30,broad_uniform,0.034277972628793785
heteroscedastic,d_opt,1008,18,declared,0.03127079440129192
heteroscedastic,d_opt,1008,18,forward_heavy,0.032425888438629945
heteroscedastic,d_opt,1008,18,left_heavy,0.02985620112754226
heteroscedastic,d_opt,1008,18,right_heavy,0.029015524954799993
heteroscedastic,d_opt,1008,18,broad_uniform,0.040367819727776054
heteroscedastic,d_opt,1008,24,declared,0.019341221022414094
heteroscedastic,d_opt,1008,24,forward_heavy,0.019932052847439385
heteroscedastic,d_opt,1008,24,left_heavy,0.019624628055988854
heteroscedastic,d_opt,1008,24,right_heavy,0.01703897018795695
heteroscedastic,d_opt,1008,24,broad_uniform,0.020193725890455084
heteroscedastic,d_opt,1008,30,declared,0.017390282898216678
heteroscedastic,d_opt,1008,30,forward_heavy,0.018369162487744273
heteroscedastic,d_opt,1008,30,left_heavy,0.01645744852753266
heteroscedastic,d_opt,1008,30,right_heavy,0.015084184858436557
heteroscedastic,d_opt,1008,30,broad_uniform,0.019121525282945594
heteroscedastic,d_opt,1009,18,declared,0.029556299222705983
heteroscedastic,d_opt,1009,18,forward_heavy,0.029185071561008268
heteroscedastic,d_opt,1009,18,left_heavy,0.03140848638338282
heteroscedastic,d_opt,1009,18,right_heavy,0.02864856089492249
heteroscedastic,d_opt,1009,18,broad_uniform,0.04151409366183733
heteroscedastic,d_opt,1009,24,declared,0.024217185541006103
heteroscedastic,d_opt,1009,24,forward_heavy,0.023596983799129237
heteroscedastic,d_opt,1009,24,left_heavy,0.021484623133405826
heteroscedastic,d_opt,1009,24,right_heavy,0.02849024922920083
heteroscedastic,d_opt,1009,24,broad_uniform,0.03792490488696381
heteroscedastic,d_opt,1009,30,declared,0.02382109486787626
heteroscedastic,d_opt,1009,30,forward_heavy,0.022375573779300283
heteroscedastic,d_opt,1009,30,left_heavy,0.02631443940182173
heteroscedastic,d_opt,1009,30,right_heavy,0.025322089892494657
heteroscedastic,d_opt,1009,30,broad_uniform,0.040006412489731746
heteroscedastic,d_opt,1010,18,declared,0.029343669186538184
heteroscedastic,d_opt,1010,18,forward_heavy,0.028767129712770918
heteroscedastic,d_opt,1010,18,left_heavy,0.025113309430507033
heteroscedastic,d_opt,1010,18,right_heavy,0.03479597278650465
heteroscedastic,d_opt,1010,18,broad_uniform,0.03167390972035493
heteroscedastic,d_opt,1010,24,declared,0.022126877329599372
heteroscedastic,d_opt,1010,24,forward_heavy,0.023576904443859424
heteroscedastic,d_opt,1010,24,left_heavy,0.018179711719009516
heteroscedastic,d_opt,1010,24,right_heavy,0.021302091489269027
heteroscedastic,d_opt,1010,24,broad_uniform,0.022380373142428384
heteroscedastic,d_opt,1010,30,declared,0.028218635337112285
heteroscedastic,d_opt,1010,30,forward_heavy,0.03045599569237924
heteroscedastic,d_opt,1010,30,left_heavy,0.019505491044577643
heteroscedastic,d_opt,1010,30,right_heavy,0.028857400121771376
heteroscedastic,d_opt,1010,30,broad_uniform,0.025129714102712464
heteroscedastic,d_opt,1011,18,declared,0.034196459806534206
heteroscedastic,d_opt,1011,18,forward_heavy,0.03460351811272165
heteroscedastic,d_opt,1011,18,left_heavy,0.0396364771576781
heteroscedastic,d_opt,1011,18,right_heavy,0.025573429093968588
heteroscedastic,d_opt,1011,18,broad_uniform,0.04418215539983341
heteroscedastic,d_opt,1011,24,declared,0.019117737951420848
heteroscedastic,d_opt,1011,24,forward_heavy,0.019657238461978532
heteroscedastic,d_opt,1011,24,left_heavy,0.016047399502822624
heteroscedastic,d_opt,1011,24,right_heavy,0.02039103783405551
heteroscedastic,d_opt,1011,24,broad_uniform,0.02997153435398985
heteroscedastic,d_opt,1011,30,declared,0.017114430296498676
heteroscedastic,d_opt,1011,30,forward_heavy,0.017634146129228156
