cmd_vx,cmd_vy,cmd_wz,information_gain,cost,score
0.7263584807515144,-0.2513809846714139,1.122725397348404,9.151654101292317e-07,0.0,9.151654101292317e-07
0.6673756651580334,0.02083904668688774,-1.3897458063438535,1.4909822505813297e-06,0.0,-inf
-0.3281342536211014,-0.30211906880140305,0.1207507811486721,5.188983918143022e-07,0.0,5.188983918143022e-07
-0.5844965260475874,0.26016289461404085,-0.10691012162715197,4.0125312601393473e-07,0.0,4.0125312601393473e-07
0.4198023658245802,-0.04138284828513861,1.3801514245569706,1.6818263588244706e-06,0.0,-inf
0.01541975699365139,0.44692014902830124,0.5067324740812182,8.045136312198736e-07,0.0,8.045136312198736e-07
-0.2364843711256981,0.20957802329212427,0.9926927117630839,5.633415701459514e-07,0.0,5.633415701459514e-07
0.7590870745480061,-0.49079884123057127,-0.47383521124720573,1.1292694622539133e-06,0.0,-inf
-0.0331551618874073,-0.12318413611501455,-0.5930464575067163,1.4184744931442901e-06,0.0,-inf
-0.7885408420115709,0.06355828419327736,0.5834612399339676,7.848096743757382e-07,0.0,7.848096743757382e-07
0.21491113491356373,-0.34483736753463745,-0.9032258922234178,1.0911837809508642e-06,0.0,-inf
0.3732727114111185,0.12777768913656473,-0.23342051357030869,4.678050798536635e-06,0.0,-inf
-0.6302408222109079,-0.40899753849953413,1.3030479988083243,6.446773532920759e-07,0.0,6.446773532920759e-07
-0.3787611238658428,0.4042008966207504,-1.270165354013443,1.1867345311217856e-06,0.0,-inf
0.6179165616631508,-0.18548084422945976,0.19599401112645864,1.810061023043224e-06,0.0,-inf
0.5634042620658875,0.1695570582523942,1.4188470980152488,1.6885236027425625e-06,0.0,-inf
-0.43315086141228676,-0.38833704870194197,-0.06782101839780807,3.6295508069262266e-07,0.0,3.6295508069262266e-07
-0.6846305597573519,0.4244334250688553,0.07741811033338308,4.891352855065854e-07,0.0,4.891352855065854e-07
0.31876041181385517,-0.1431533508002758,-1.4326908588409424,2.0746293993115824e-06,0.0,-inf
0.2229145858436823,0.36067162174731493,-0.4303880939260125,1.650362475881216e-06,0.0,-inf
-0.7804158125072718,-0.0794506287202239,1.0357979759573936,7.988936674402281e-07,0.0,7.988936674402281e-07
-0.02503013238310814,0.10783800855278969,-1.068692528642714,2.1306106931259226e-06,0.0,-inf
0.7979585789144039,0.4754527434706688,-0.7707673497498035,9.722105347205795e-07,0.0,-inf
-0.19773447513580322,-0.19417360797524452,0.7162645859643817,9.097729282304278e-07,0.0,-inf
-0.950190706178546,0.24403341207653284,-0.7301162593066692,4.872298648050831e-07,0.0,4.872298648050831e-07
0.05429126136004925,-0.4628124637529254,0.7803498236462474,6.541571021100239e-07,0.0,6.541571021100239e-07
0.39618959091603756,0.056818705052137375,0.33322402462363243,3.053421371951135e-06,0.0,-inf
-0.608231833204627,-0.2755385860800743,-1.13332009781152,4.201544602086401e-07,0.0,4.201544602086401e-07
-0.351869560778141,0.2861952530220151,1.170749668031931,5.426136628114134e-07,0.0,5.426136628114134e-07
0.6437628902494907,-0.0049752285704016685,-0.3661094130948186,2.8762019566534745e-06,0.0,-inf
0.7183555066585541,0.2667423691600561,0.6374334767460823,1.0725290943554302e-06,0.0,-inf
-0.2861270345747471,-0.04802153818309307,-0.8758994797244668,3.8128247540098944e-07,0.0,3.8128247540098944e-07
-0.5336697269231081,0.013771443627774715,0.8663168549537659,2.2168883078917029e-07,0.0,2.2168883078917029e-07
0.4620236624032259,-0.29499242175370455,-0.6235816860571504,1.076212639751138e-06,0.0,-inf
0.12032369710505009,0.20101669616997242,-1.2633467093110085,2.854844723480385e-06,0.0,-inf
-0.8753081653267145,-0.4822967890650034,0.2704740157350898,7.64046877135446e-07,0.0,-inf
-0.1316715143620968,0.45596937369555235,-0.23758859932422638,1.2526707694293005e-06,0.0,-inf
0.8727495595812798,-0.2371893683448434,1.2259170776233077,1.201287336502393e-06,0.0,-inf
0.9203246794641018,0.08823253866285086,-0.17222948838025331,4.002821363947656e-06,0.0,-inf
-0.0830669105052948,-0.3694525780156255,1.3407346419990063,7.520757811726756e-07,0.0,-inf
-0.8315861355513334,0.3177769463509321,-1.3268910320475698,8.691238080162722e-07,0.0,8.691238080162722e-07
0.16496936790645123,-0.09905705414712429,0.1626325137913227,3.4361287538665067e-06,0.0,-inf
0.2605252768844366,0.381508263759315,0.9737837864086032,8.078705281191223e-07,0.0,8.078705281191223e-07
