vx,wz,epistemic_trace,error_norm
0.8999999999999999,-1.3,0.0005034712573286638,0.01271720853816684
0.9333333333333333,-1.3,0.0005368110986748243,0.012955876557572805
0.9666666666666666,-1.3,0.0005721391789033632,0.013207351386567675
1.0,-1.3,0.0006094554980142822,0.013470915812328345
-1.0,-1.25,0.0011914568084242703,0.01817067616572473
-0.9666666666666667,-1.25,0.0011100695339980615,0.017687395751278253
-0.9333333333333333,-1.25,0.0010325910711387841,0.017210896662239242
-0.9,-1.25,0.0009590214198464417,0.016741757933009322
-0.8666666666666667,-1.25,0.0008893605801210307,0.016280615859663537
-0.8333333333333334,-1.25,0.0008236085519625525,0.015828169387697065
-0.8,-1.25,0.0007617653353710076,0.015385185695160947
-0.7666666666666666,-1.25,0.000703830930346395,0.014952505840052074
-0.7333333333333334,-1.25,0.0006498053368887155,0.014531050279737084
-0.7,-1.25,0.0005996885549979688,0.014121823992705588
-0.6666666666666667,-1.25,0.0005534805846741545,0.013725920837704011
-0.6333333333333333,-1.25,0.0005111814259172731,0.013344526672689747
-0.6,-1.25,0.00047279107872732497,0.012978920629489635
-0.5666666666666667,-1.25,0.0004383095431043088,0.012630473807751947
-0.5333333333333333,-1.25,0.0004077368190482254,0.012300644528774754
-0.5,-1.25,0.0003810729065590754,0.011990969199839318
-0.4666666666666667,-1.25,0.0003583178056368576,0.011703047816400915
-0.43333333333333335,-1.25,0.00033947151628157255,0.011438523215332033
-0.4,-1.25,0.0003245340384932205,0.011199053433914195
-0.3666666666666667,-1.25,0.0003135053722718009,0.010986276967057245
-0.33333333333333337,-1.25,0.0003063855176173143,0.010801771368223424
-0.30000000000000004,-1.25,0.0003031744745297603,0.01064700648535078
-0.2666666666666667,-1.25,0.0003038722430091395,0.010523294580124756
-0.2333333333333334,-1.25,0.0003084788230554509,0.010431740499759208
-0.19999999999999996,-1.25,0.000316994214668695,0.0103731957564582
-0.16666666666666663,-1.25,0.00032941841784887225,0.010348220613348922
-0.1333333333333333,-1.25,0.00031414600351572386,0.02421159170010616
-0.09999999999999998,-1.25,0.0002748361659437306,0.030926799634665096
-0.06666666666666665,-1.25,0.0002443140656379762,0.02357432769037148
-0.033333333333333326,-1.25,0.00022257970259846081,0.016385464246835128
0.0,-1.25,0.00020963307682518467,0.009729875293990574
0.033333333333333215,-1.25,0.00020547418831814738,0.005857476419918858
0.06666666666666665,-1.25,0.0002101030370773493,0.009348909503477025
0.10000000000000009,-1.25,0.00022351962310279032,0.01593570550429141
0.1333333333333333,-1.25,0.0002457239463944702,0.011568458968946926
0.16666666666666674,-1.25,0.00025411839232691825,0.011873438828346995
0.19999999999999996,-1.25,0.00024356306412751384,0.011713979860517025
0.2333333333333334,-1.25,0.00023494227749752095,0.011572377261885732
0.2666666666666666,-1.25,0.00022825603243693896,0.01144929358375142
0.30000000000000004,-1.25,0.0002235043289457685,0.011345331568498151
0.33333333333333326,-1.25,0.00022068716702400984,0.011261020823535531
0.3666666666666667,-1.25,0.00021980454667166202,0.011196805273547819
0.3999999999999999,-1.25,0.00022085646788872564,0.011153032028829987
0.43333333333333335,-1.25,0.0002238429306752009,0.011129942286246324
0.46666666666666656,-1.25,0.00022876393503108727,0.011127664800440145
0.5,-1.25,0.00023561948095638486,0.011146212329013054
0.5333333333333332,-1.25,0.00024440956845109404,0.01118548127764907
0.5666666666666667,-1.25,0.00025513419751521486,0.01124525456797417
0.6000000000000001,-1.25,0.0002677933681487463,0.011325207545169304
0.6333333333333333,-1.25,0.00028238708035169,0.011424916557265892
0.6666666666666667,-1.25,0.00029891533412404394,0.011543869693327314
0.7,-1.25,0.0003173781294658101,0.011681479076267211
0.7333333333333334,-1.25,0.0003377754663769876,0.01183709407239475
0.7666666666666666,-1.25,0.0003601073448575757,0.012010014800360768
0.8,-1.25,0.00038437376490757605,0.012199505387013065
0.8333333333333333,-1.25,0.00041057472652698747,0.012404806513095815
0.8666666666666667,-1.25,0.00043871022971581064,0.012625146903051635
0.8999999999999999,-1.25,0.0004687802744740442,0.012859753527056405
0.9333333333333333,-1.25,0.0005007848608016903,0.013107860389337074
0.9666666666666666,-1.25,0.000534723988698747,0.013368715867755447
1.0,-1.25,0.000570597658165215,0.013641588641939822
-1.0,-1.2,0.0011415217366453772,0.01745649051152229
-0.9666666666666667,-1.2,0.0010621622879599549,0.016984730914924043
-0.9333333333333333,-1.2,0.0009866462862403761,0.0165202333313947
-0.9,-1.2,0.0009149737314866428,0.016063627740735605
-0.8666666666666667,-1.2,0.0008471446236987533,0.015615606451879555
-0.8333333333333334,-1.2,0.000783158962876708,0.015176929706791305
-0.8,-1.2,0.0007230167490205072,0.014748431360237516
-0.7666666666666666,-1.2,0.0006667179821301521,0.014331024445176272
