family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
heteroscedastic,active_no_task,1001,59,active_no_task,0.9422402605414391,-0.13078891579061747,-0.7069767275825143,2.6678137321488918e-05,2.6678137321488918e-05,0.0,0.021010276886542,0.000633463871991457,-5.876395522296778,0.94750656167979,0.15348299657942974
heteroscedastic,active_no_task,1001,60,active_no_task,-0.566594859585166,0.09135060850530863,-1.477715503424406,2.6169270700277826e-05,2.6169270700277826e-05,0.0,0.021058583066077354,0.0006276628810221102,-5.854959443612285,0.9466316710411199,0.15331863415581268
heteroscedastic,active_no_task,1001,61,active_no_task,-0.8553209658712149,-0.33316702861338854,-0.2878814237192273,2.5827641759675565e-05,2.5827641759675565e-05,0.0,0.02097304338921046,0.0006187154589813672,-5.844740416435567,0.9483814523184602,0.1530579854210173
heteroscedastic,active_no_task,1001,62,active_no_task,0.8727495595812798,-0.2371893683448434,1.2259170776233077,2.5400467838942714e-05,2.5400467838942714e-05,0.0,0.020707944679594692,0.0006125621452061239,-5.879384969886793,0.9483814523184602,0.15290999080146925
heteroscedastic,active_no_task,1001,63,active_no_task,-0.1349371038377285,-0.34257743041962385,0.20314224064350128,2.3908974941678464e-05,2.3908974941678464e-05,0.0,0.0204243022270744,0.0006031940776685537,-5.90739056310128,0.9536307961504812,0.1526177652617847
heteroscedastic,active_no_task,1001,64,active_no_task,0.8606342300772667,0.12379827443510294,-1.2838939363136888,2.30927323843435e-05,2.30927323843435e-05,0.0,0.020012986393672466,0.0005917155556748026,-5.924396996043334,0.9510061242344707,0.1524699486597151
heteroscedastic,active_no_task,1001,65,active_no_task,-0.47419293224811554,0.45162888430058956,1.0733135528862476,2.229721215057259e-05,2.229721215057259e-05,0.0,0.019162289559051155,0.0005854746153466964,-5.9547090986200955,0.9518810148731408,0.1523126997263517
heteroscedastic,active_no_task,1001,66,active_no_task,0.7979585789144039,0.4754527434706688,-0.7707673497498035,2.1860937699123096e-05,2.1860937699123096e-05,0.0,0.019308979911413685,0.0005823678041550588,-5.942458967235186,0.9518810148731408,0.15214040581770824
heteroscedastic,active_no_task,1001,67,active_no_task,-0.2488437220454216,-0.08861785475164652,-0.9568266542628407,2.0700220369663654e-05,2.0700220369663654e-05,0.0,0.019279435983339616,0.0005769525736805054,-5.979695162915199,0.9518810148731408,0.15196454804354656
heteroscedastic,active_no_task,1001,68,active_no_task,0.3732727114111185,0.12777768913656473,-0.23342051357030869,2.0365582965031994e-05,2.0365582965031994e-05,0.0,0.018108312157190724,0.000522211953473957,-6.001264736802904,0.9536307961504812,0.15171842695999851
